mcrTags,count
"[apache,api,avro,base64,bigdata,bridge,bytecode,cli,client,clojure,codec,command,command-line,commons,communication,computing,connector,coordination,csv,database,distributed,driver,encoding,execution,external,framework,google,hadoop,hbase,http,io,javax,jdbc,jetty,jsf,json,jsp,junit,logging,mysql,network,nosql,parser,process,protocol,query,remoting,search,serialization,server,servlet,slf4j,solr,specs,spring,sql,ssh,standard,tabular,taglib,testing,thrift,upload,web,webserver,yaml,zookeeper]",1
"[apache,api,bytecode,client,commons,concurrency,connector,coordination,database,disruptor,distributed,driver,elasticsearch,google,http,io,javax,json,kafka,logging,message,mysql,persistence,queue,search,servlet,specs,spring,standard,starter,streaming,transaction,web,yaml]",1
"[amqp,annotations,aop,api,aspect,beans,benchmark,binding,bridge,client,dependency-injection,elastic,elasticsearch,framework,google,io,javax,json,junit,library,logging,management,matching,message,metrics,mock,mocking,module,monitoring,performance,queue,rabbitmq,reporter,search,servlet,slf4j,specs,spring,standard,support,testing,web]",1
"[ant,apache,api,asynchronous,base64,beans,build,build-system,bytecode,cli,client,codec,codehaus,command-line,compression,concurrency,connector,console,eclipse,encoding,engine,framework,hadoop,http,javax,jetty,json,junit,library,mapping,maven,mock,mocking,module,provider,reflection,serialization,server,servlet,specs,standard,terminal,testing,testng,tools,transport,validation,webserver,webservice,websocket,xml,yarn]",1
"[apache,api,beans,collections,commons,compression,connector,database,dom,driver,extension,generator,github,google,io,json,mapping,mysql,persistence,reflection,spring,starter,structures,swagger,ui,xml]",1
"[annotations,ant,apache,api,base64,beans,binding,bridge,cli,client,codec,collections,command-line,commons,compression,config,container,csv,database,date,dependency-injection,driver,embedded,encoding,encryption,excel,export,frontend,github,help,http,ide,interface,io,javax,jdbc,junit,library,logging,matching,mock,mocking,netbeans,parser,pdf,reflection,report,runtime,slf4j,soap,specs,spreadsheet,spring,sql,standard,structures,swing,tabular,testing,time,tools,transaction,transport,ui,webservice,xml]",1
"[client,http,json,junit,testing]",1
"[annotation,apache,api,asynchronous,binding,bridge,client,codec,commons,compression,config,coordination,discovery,distributed,engine,facebook,framework,google,io,javax,jaxrs,jboss,jetty,json,junit,logging,management,math,metrics,mock,mocking,monitoring,performance,rest,server,service,servlet,slf4j,specs,standard,testing,web,webserver,webservice,xml,yaml,zookeeper]",1
"[apache,bigdata,binding,computing,distributed,hadoop,json,junit,jvm,language,library,query,scala,spark,sql,testing]",1
"[android,eclipse,engine,framework,google,gwt,html,interface,io,junit,library,logging,math,messaging,opengl,physics,platform,swt,testing,ui,web,webgl,websocket,x86]",1
"[apache,api,assertion,bridge,codehaus,container,dependency-injection,framework,groovy,io,json,junit,jvm,kotlin,language,library,logging,macro,matching,osgi,quality,scala,slf4j,specs,sql,support,testing,xml]",1
"[agent,analysis,analyzer,android,annotations,ant,aop,apache,api,application,aspect,assets,authentication,base64,batch,beans,binding,bootstrap,bridge,build,build-system,bundle,bytecode,cache,cli,client,codec,codehaus,collections,command-line,commons,compiler,compression,config,connector,console,container,csv,data,database,datasource,dependency-injection,directory,driver,eclipse,ejb,elastic,elasticsearch,embedded,encoding,engine,esb,excel,exception,expression,extension,filtering,font,framework,git,github,google,hibernate,htmlunit,http,index,io,javax,jaxrs,jboss,jdbc,jetty,jpa,jquery,json,junit,kotlin,language,library,logging,lucene,mail,manager,mapping,markdown,matching,maven,message,messaging,migration,mock,mocking,model,module,mvc,mysql,naming,oauth,orm,osgi,parser,persistence,plugin,pool,postgresql,provider,proxy,queue,rdf,reflection,relational,resource,rest,runtime,scheduling,schema,scm,search,security,semantic,server,service,servlet,slf4j,specs,spreadsheet,spring,sql,standard,starter,structures,support,swagger,tabular,template,terminal,testing,text,tools,transaction,ui,url,validation,version-control,web,webapp,webserver,webservice,websocket,xml,yaml]",1
"[amqp,apache,client,junit,queue,rabbitmq,testing,webservice]",1
"[amazon,api,aws,cloud,computing,json,junit,logging,mock,mocking,sdk,slf4j,testing]",1
"[analysis,api,assertion,engine,google,junit,jvm,kotlin,language,quality,reflection,testing]",1
"[analysis,annotations,ant,apache,api,binding,bridge,build,build-system,client,codehaus,collections,compatibility,compiler,config,container,csharp,date,description,doc,dotnet,engine,filtering,framework,frontend,google,gwt,http,io,javascript,javax,jaxrs,jboss,json,junit,library,logging,mapping,matching,maven,metadata,mock,mocking,model,module,persistence,plugin,provider,reflection,reporting,rest,ruby,server,service,servlet,slf4j,specs,spring,standard,structures,support,swagger,template,testing,time,tools,transport,ui,validation,web,webservice,xml]",1
"[apache,api,assembly,bytecode,commons,container,csv,database,dependency-injection,driver,embedded,framework,hibernate,io,javax,jndi,junit,logging,management,mapping,metrics,mock,mocking,monitoring,native,osgi,performance,persistence,postgresql,prometheus,reference,relational,slf4j,specs,sql,standard,tabular,testing,url]",1
"[bytecode,junit,testing]",1
"[api,charts,cli,cluster,csv,date,graphics,junit,layout,logging,parser,slf4j,swing,tabular,testing,time,ui,visualization]",1
"[ai,amazon,annotations,apache,api,autoscaling,aws,base64,batch,binding,build,build-system,cache,cbor,client,cloud,codec,codehaus,commons,computing,config,database,date,dependency-injection,directory,discovery,distributed,dns,dynamodb,eclipse,elastic,elasticsearch,encoding,engine,event,gateway,generator,github,google,http,io,javax,json,junit,kafka,lambda,location,logging,machine-learning,mail,matching,maven,message,metrics,mobile,mock,mocking,model,monitoring,netty,network,plugin,processing,prometheus,queue,redshift,s3,schema,sdk,search,serialization,signing,socket,specs,standard,storage,stream,streaming,support,template,testing,text,time,tools,tracing]",1
"[api,cli,github,junit,library,logging,parser,slf4j,testing]",1
"[api,bytecode,junit,logging,slf4j,testing]",1
"[apache,api,authentication,bridge,cache,cardinality,client,cluster,collections,commons,container,data,distributed,engine,example,file-system,framework,google,graph,hadoop,hyperloglog,io,json,junit,jvm,kubernetes,language,launcher,library,logging,machine-learning,managment,mapreduce,math,memory,mock,mocking,module,netty,network,parallel,plugin,pooling,profiling,protocol,proxy,python,scala,serialization,server,slf4j,socket,spark,storage,structure,structures,template,testing,tools,web,yarn]",1
"[analysis,annotations,ant,apache,api,asynchronous,authentication,base64,binding,bridge,build,build-system,builder,bytecode,cache,client,codec,command-line,config,connector,container,coverage,cryptography,dependency-injection,deployment,dom,eclipse,ejb,embedded,encoding,encryption,framework,github,google,hibernate,html,http,ibm,interface,io,javax,jaxrs,jboss,jetty,jms,jpa,json,jsp,junit,jwt,logging,mail,matching,maven,metadata,mime,mock,mocking,model,module,mvc,netty,network,oauth,osgi,persistence,processor,provider,queue,reactive,reflection,repository,rest,runtime,security,server,servlet,slf4j,socket,specs,spring,standard,storage,streaming,testing,testng,tools,tracing,transaction,transport,tree,validation,vertx,web,webapp,webserver,xml]",1
"[apache,api,assertion,bridge,google,hashing,logging,matching,mocking,native,quality,rocksdb,slf4j,testing,testng]",1
"[agent,apache,api,assertion,binding,bytecode,client,engine,google,javax,json,junit,logging,mock,mocking,native,platform,quality,reflection,rpc,slf4j,specs,standard,testing,xml]",1
"[apache,api,charts,commons,csv,graphics,junit,logging,math,slf4j,tabular,testing,visualization]",1
"[apache,client,junit,kafka,message,messaging,queue,spring,starter,streaming,testing]",1
"[annotations,api,config,eclipse,io,junit,jvm,kotlin,language,logging,math,mock,mocking,reactive,streaming,testing]",1
"[amazon,analysis,analyzer,annotation,annotations,apache,api,assertion,aws,base64,batch,beans,binding,bridge,build,builder,bytecode,cache,cli,client,cloud,codec,codehaus,collections,collector,command,command-line,commons,compiler,compression,computing,concurrency,concurrent,config,console,container,csv,data,database,defect,dependency-injection,directory,driver,eclipse,encoding,encryption,engine,evaluation,execution,expression,external,factory,framework,full-text,generator,github,google,graph,ide,import,index,indexing,interface,io,javax,jaxrs,jetty,jmx,json,junit,jvm,lambda,language,launcher,library,locking,logging,lucene,macro,management,matching,math,memory,messaging,metadata,metrics,mock,mocking,module,monitoring,native,neo4j,netbeans,netty,network,nosql,parser,performance,platform,process,profiling,provider,proxy,quality,query,random,reflection,resource,rest,rules,runtime,s3,scala,schema,sdk,security,server,service,servlet,shell,slf4j,socket,spatial,specs,ssl,standard,storage,support,system,tabular,terminal,testing,text,token,tools,tree,web,webapp,webserver,webservice,websocket,xml]",1
"[apache,api,base64,binding,bridge,client,codec,commons,concurrency,disruptor,encoding,framework,github,google,http,javax,json,junit,logging,management,metrics,monitoring,performance,scheduling,schema,servlet,slf4j,specs,spring,standard,starter,testing,validation,web]",1
"[apache,api,connector,database,driver,embedded,javax,jdbc,junit,mock,mocking,mysql,persistence,pool,postgresql,specs,sql,sqlite,standard,testing]",1
"[apache,api,client,database,http,javax,logging,redis,servlet,slf4j,specs,standard]",1
"[api,asynchronous,client,codec,encryption,github,google,http,io,json,junit,logging,mail,memory,netty,network,off-heap,slf4j,socket,testing]",1
"[amqp,aop,apache,api,aspect,base64,cache,client,codec,collections,commons,communication,config,database,dependency-injection,disk,driver,embedded,encoding,framework,google,http,javax,json,jsp,matching,message,mock,mocking,mongodb,monitoring,notification,plugin,processor,provider,queue,rabbitmq,server,servlet,specs,spring,sql,standard,starter,structures,tags,testing,web,webservice]",1
"[apache,commons,compression]",1
"[analysis,annotations,ant,apache,api,build,bytecode,concurrency,date,debug,defect,dependency-injection,discovery,dom,extension,google,ide,jboss,json,junit,metadata,mock,mocking,protocol,serialization,server,servlet,specs,spring,testing,testng,time,tomcat,tools,tree,webserver,xml,xpath]",1
"[admin,agent,apache,api,authentication,benchmark,client,cloud,config,data,datasource,dependency-injection,discovery,framework,http,javax,logging,mail,mongodb,network,oauth,performance,persistence,processor,resource,scheduling,security,server,sms,specs,spring,ssh,standard,starter,swagger,tools]",1
"[annotations,apache,api,binding,build,build-system,bytecode,codehaus,dependency-injection,eclipse,framework,frontend,google,javax,jaxrs,jetty,json,junit,mapping,maven,model,plugin,rest,serialization,server,specs,spring,standard,testing,tools,web,webapp,webserver]",1
"[annotations,aop,apache,api,aspect,base64,beans,binding,bridge,bson,bytecode,client,codec,codehaus,collections,commons,concurrency,config,connector,data,database,dependency-injection,discovery,disruptor,driver,encoding,engine,expression,framework,generator,github,google,groovy,instrumentation,io,javax,jdbc,json,junit,jvm,language,logging,mail,management,mapping,metrics,monitoring,mvc,mysql,performance,persistence,pool,pooling,redis,reflection,relational,server,servlet,slf4j,specs,spring,sql,standard,starter,structures,support,template,testing,tomcat,tools,transaction,upload,web,webserver,xml]",1
"[actor,akka,analysis,android,annotations,apache,api,assertion,assets,asynchronous,authentication,base64,binding,bridge,build,build-system,cache,chart,cli,client,codehaus,command-line,commons,compatibility,compiler,concurrency,config,connector,container,data,database,date,dependency-injection,diff,distributed,eclipse,embedded,encoder,encoding,engine,extension,forms,framework,frontend,generator,github,google,hibernate,hsql,http,io,java,javaee,javax,jaxrs,jboss,json,junit,jvm,kotlin,language,library,logging,markdown,matching,maven,mime,mock,mocking,model,module,mvc,native,netty,network,oauth,parser,patch,persistence,platform,play-framework,plugin,policy,processing,provider,proxy,quality,reactive,reflection,regexp,reporting,rest,routing,runtime,scala,scripting,security,server,service,servlet,slf4j,socket,specs,spring,sql,standard,starter,stream,streaming,swagger,template,testing,testng,time,tools,typesafe,ui,validation,vertx,visualization,web,webservice,xml]",1
"[annotations,api,connector,database,dependency-injection,driver,fluent,framework,generator,github,google,javax,junit,logging,mapping,mock,mvc,mysql,persistence,processor,relational,service,slf4j,specs,spring,standard,starter,testing,validation,web]",1
"[apache,api,client,elastic,elasticsearch,http,junit,library,logging,matching,search,server,testing]",1
"[annotations,apache,api,binding,bridge,broker,bytecode,client,commons,compression,config,database,driver,geo,hsql,io,javax,jdbc,json,junit,kafka,logging,math,message,pool,postgresql,rest,runtime,server,servlet,slf4j,specs,spring,standard,starter,streaming,swagger,testing,tomcat,typesafe,web,webserver,xml]",1
"[apache,api,barcode,binding,bytecode,cache,dependency-injection,embedded,encoder,engine,excel,github,hazelcast,hibernate,html,io,javaee,javax,json,junit,logging,mime,mock,mocking,persistence,rss,selenium,server,slf4j,social,specs,spreadsheet,standard,syndication,testing,tomcat,twitter,upload,validation,visualization,web,webserver,xml]",1
"[apache,client,http,io,json,junit,testing]",1
"[analysis,annotations,apache,api,assets,beans,binding,bridge,broker,cache,client,commons,compiler,config,database,date,dependency-injection,driver,elastic,elasticsearch,encryption,framework,google,html,http,io,javax,jdbc,jms,jquery,json,jsp,junit,jvm,language,library,logging,mail,math,message,mock,mocking,module,mvc,parser,pool,postgresql,queue,scala,search,security,servlet,slf4j,specs,spring,sql,standard,support,taglib,testing,text,time,upload,validation,web,webservice,websocket]",1
"[api,bundle,io,javax,jaxrs,json,junit,library,logging,matching,provider,reader,rest,slf4j,specs,standard,testing,web,xml]",1
"[github,junit,native,posix,testing]",1
"[engine,junit,platform,runner,testing]",1
"[apache,client,connector,database,driver,http,mysql,persistence,spring,starter]",1
"[api,client,connector,consul,database,discovery,driver,embedded,git,http,io,jdbc,json,mysql,persistence,plugin,rest,scm,sql,swagger,ui]",1
"[api,bytecode,dependency-injection,javax,junit,logging,reflection,servlet,slf4j,specs,spring,standard,testing,web]",1
"[apache,client,commons,github,google,http,javax,mail,request,specs,standard,upload]",1
"[aop,apache,api,aspect,binding,bytecode,cache,client,commons,communication,compression,database,distributed,expression,github,google,io,json,junit,language,locking,logging,manager,persistence,pooling,protocol,redis,remoting,scripting,serialization,slf4j,spring,starter,testing,webservice]",1
"[amqp,analysis,apache,api,assertion,benchmark,client,cloud,compiler,dependency-injection,eclipse,extension,framework,generator,github,google,http,io,jboss,jetty,json,junit,kafka,parser,performance,protocol,provider,quality,queue,runtime,serialization,server,spring,sql,starter,streaming,testing,vertx,web,webserver,webservice,yaml]",1
"[ant,apache,build,tools]",1
"[client,codehaus,expression,google,http,jaxrs,json,junit,language,library,matching,rest,testing]",1
"[report,webdriver]",1
"[api,base64,client,codec,connector,data,database,dependency-injection,driver,encoder,encoding,engine,framework,github,html,io,javaee,javax,json,junit,logging,mail,matching,mock,mocking,mongodb,mysql,nosql,parser,servlet,specs,spring,standard,testing,web]",1
"[annotations,apache,api,binding,bridge,commons,compression,connection,eclipse,http,io,json,junit,logging,matching,mock,mocking,rdf,slf4j,storage,testing,url]",1
"[amazon,amqp,apache,api,aws,base64,binding,bridge,cli,client,cloud,codec,commons,compiler,computing,connector,database,driver,eclipse,encoding,export,github,google,hashing,io,javax,jdbc,jetty,jmx,json,junit,logging,management,matching,math,message,messaging,metrics,mock,mocking,monitoring,mysql,parser,performance,pool,pooling,producer,prometheus,protocol,queue,rabbitmq,redis,rules,runtime,sdk,serialization,server,servlet,slf4j,specs,standard,stats,system,testing,web,webserver,xml]",1
"[annotations,apache,api,base64,binding,client,codec,dom,eclipse,encoding,google,http,jetty,json,junit,logging,server,slf4j,testing,web,webserver,xml]",1
"[annotations,apache,api,javax,junit,logging,protocol,serialization,slf4j,specs,standard,testing,thrift]",1
"[annotations,apache,api,binding,build,build-system,codehaus,commons,javax,junit,logging,manager,maven,metadata,model,osgi,parser,plugin,repository,runtime,slf4j,specs,standard,streaming,testing,tools,xml]",1
"[annotations,apache,api,base64,binding,codec,command-line,commons,compression,dependency-injection,eclipse,encoding,git,github,google,html,io,javax,json,junit,logging,mock,mocking,module,netty,network,parser,scm,sdk,server,slf4j,socket,specs,spring,standard,testing,version-control,web]",1
"[aop,api,aspect,framework,javax,mvc,servlet,specs,spring,standard,web]",1
"[analysis,aop,apache,api,aspect,base64,beans,bridge,bytecode,codec,collections,commons,communication,compression,connector,coordination,database,dependency-injection,distributed,driver,eclipse,encoding,framework,google,http,io,javax,jdbc,jetty,json,junit,logging,mail,manager,mapping,mvc,mysql,orm,persistence,pool,pooling,protocol,reflection,regexp,relational,remoting,serialization,server,servlet,slf4j,specs,spring,sql,standard,structures,support,testing,transaction,vfs,web,webapp,webserver,xml,zookeeper]",1
"[api,dependency-injection,testing,testng,transaction]",1
"[api,base64,bridge,codec,encoding,junit,logging,slf4j,testing,testng]",2
"[annotations,aop,apache,api,aspect,base64,beans,binding,bridge,broker,cache,client,codec,commons,communication,compression,config,connector,coordination,data,database,distributed,driver,encoding,engine,fluent,framework,generator,github,hibernate,http,io,javax,jdbc,jms,json,junit,library,logging,mail,mapping,message,mvc,mysql,netty,network,persistence,queue,redis,reflection,relational,remoting,scheduling,sdk,security,servlet,slf4j,socket,specs,spring,sql,standard,support,swagger,template,testing,ui,upload,validation,web]",1
"[analysis,annotations,api,base64,codec,defect,encoding,google,html,javax,json,junit,metadata,parser,protocol,serialization,specs,standard,testing,validation]",1
"[analysis,annotations,apache,api,bridge,defect,google,ide,json,junit,logging,metadata,slf4j,support,testing]",1
"[analysis,annotations,apache,api,assertion,binding,build,build-system,client,collections,commons,config,database,defect,embedded,engine,forms,framework,github,google,http,i18n,ibm,io,json,junit,logging,maven,messaging,metadata,native,netty,network,platform,plugin,quality,rss,socket,sql,structures,support,syndication,template,testing,text,xml]",1
"[authentication,cloud,config,forms,functional,github,google,io,json,oauth,protocol,security,serialization,spring,starter,support,testing]",1
"[annotations,apache,api,base64,binding,client,codec,encoding,http,io,javax,json,junit,logging,mocking,slf4j,specs,standard,testing,xml]",1
"[annotations,ant,aop,apache,api,aspect,assembly,assertion,bridge,build,build-system,bundle,bytecode,cli,collections,commons,compiler,config,container,dependency-injection,example,expression,framework,generator,google,hibernate,http,integration,interface,javax,jboss,json,junit,language,logging,management,matching,maven,metadata,mock,mocking,model,module,native,osgi,parser,persistence,plugin,protocol,quality,reflection,resource,schema,security,serialization,service,servlet,slf4j,specs,spring,standard,streaming,system,testing,testng,tools,url,validation,webservice,xml]",1
"[assertion,database,embedded,hsql,io,junit,postgresql,quality,reactive,sql,streaming,testing,vertx]",1
"[api,benchmark,csv,database,date,embedded,junit,logging,performance,slf4j,sql,tabular,testing,time]",1
"[apache,avro,google,junit,logging,protocol,serialization,slf4j,testing]",1
"[apache,api,codec,config,google,io,json,junit,logging,mqtt,netty,network,processor,slf4j,socket,spring,starter,testing,web]",1
"[annotations,aop,apache,api,aspect,avro,aws,base64,beans,binding,bootstrap,bridge,broker,bundle,bytecode,cache,cli,client,codec,codehaus,collections,command-line,commons,compiler,compression,config,container,coordination,data,database,date,dependency-injection,directory,distributed,docker,driver,eclipse,embedded,encoding,encryption,expression,extension,file-system,framework,ftp,github,google,groovy,hadoop,html,http,io,javax,jdbc,jetty,jms,json,jsp,junit,jvm,language,ldap,logging,mail,management,mapping,matching,message,metrics,mock,mocking,mongodb,monitoring,network,nosql,parser,performance,pooling,processing,processor,protocol,provider,queue,reporting,repository,resource,rest,runtime,s3,scheduling,schema,security,serialization,server,service,servlet,slf4j,socket,spark,specs,spring,sql,ssh,ssl,standard,stream,streaming,structures,support,swagger,taglib,testing,testng,time,toolkit,tools,transaction,ui,web,webapp,webserver,webservice,xml,yaml,zookeeper]",1
"[apache,assertion,binding,cli,command-line,commons,csv,framework,github,google,io,json,junit,mock,mocking,parser,quality,rules,system,tabular,testing,tools]",1
"[amazon,analysis,annotations,apache,api,assertion,aws,binding,bridge,cli,cloud,driver,eclipse,file-system,github,google,javax,jetty,json,junit,logging,parser,quality,s3,sdk,server,servlet,slf4j,specs,standard,testing,testng,upload,webserver,xml]",1
"[analysis,annotations,api,assertion,bridge,codehaus,defect,github,google,io,junit,logging,metadata,mock,mocking,plugin,quality,slf4j,sonar,testing,validation,xml]",1
"[analysis,annotations,apache,api,build,build-system,cli,codec,command-line,config,connector,console,database,driver,event,google,http,io,json,junit,logging,maven,mysql,native,netty,network,parser,protocol,provider,query,slf4j,socket,terminal,testing,transport,unix,yaml]",1
"[apache,api,bridge,communication,distributed,expression,factory,junit,language,logging,remoting,testing,xml]",1
"[assertion,github,io,junit,mock,mocking,quality,testing]",1
"[amqp,apache,api,broker,client,commons,connector,data,database,distributed,driver,elastic,elasticsearch,framework,github,google,io,jdbc,jpa,json,junit,kafka,logging,mail,message,mysql,netty,network,persistence,processing,protocol,queue,redis,scheduling,search,security,serialization,shell,slf4j,socket,spring,sql,starter,stream,streaming,swagger,testing,ui,web]",1
"[compiler,eclipse,google,java,junit,mock,mocking,parser,testing]",1
"[analysis,annotations,defect,google,ide,junit,metadata,testing]",1
"[actor,akka,apache,api,assertion,binding,bridge,camera,cli,client,cluster,command-line,concurrency,data,distributed,driver,eclipse,experimental,filtering,framework,functional,github,google,http,image,io,javax,jetty,json,junit,logging,mime,mock,mocking,module,native,netty,network,parser,persistence,platform,quality,server,slf4j,socket,specs,standard,swt,testing,tools,typesafe,ui,video,webcam,webserver,xml]",1
"[junit,jvm,language,library,mock,mocking,parser,scala,testing,xml]",1
"[annotations,apache,api,base64,binding,bridge,client,codec,commons,config,eclipse,encoding,framework,http,io,jetty,json,junit,logging,matching,mock,mocking,netty,network,proxy,security,selenium,server,servlet,slf4j,socket,spring,testing,web,webserver,xml]",1
"[annotations,api,appengine,beans,binding,cloud,compiler,computing,google,json,junit,parser,reflection,sdk,testing]",1
"[annotations,ant,aop,apache,api,aspect,base64,beans,bridge,build,build-system,bytecode,cache,captcha,client,codec,collections,commons,compression,connector,data,database,date,dependency-injection,dom,driver,eclipse,embedded,encoding,engine,excel,framework,google,hibernate,html,http,integration,io,javascript,javax,jdbc,jetty,jpa,json,jsp,junit,logging,mapping,maven,mock,mocking,model,mvc,mysql,orm,parser,persistence,platform,plugin,reflection,relational,security,server,servlet,slf4j,specs,spreadsheet,spring,sql,standard,structures,support,taglib,template,testing,time,tools,transaction,upload,validation,web,webserver,xml]",1
"[annotations,apache,api,assertion,binding,builder,codec,command,commons,compression,config,container,cryptography,dependency-injection,directory,driver,eclipse,execution,external,framework,geometry,geospatial,github,google,graph,http,io,javax,jaxrs,json,junit,ldap,library,logging,management,mapping,metrics,mock,mocking,monitoring,native,netty,network,osgi,performance,platform,posix,process,processor,protocol,provider,quality,query,reactive,reference,rest,runtime,sdk,server,slf4j,socket,specs,standard,streaming,testing,testng,tools,typesafe,url,webservice]",1
"[apache,broker,client,codehaus,compression,coordination,distributed,elastic,elasticsearch,framework,json,junit,jvm,kafka,language,library,logging,mapping,message,mock,mocking,scala,search,server,streaming,testing,zookeeper]",1
"[apache,api,beans,bytecode,cli,client,collections,command-line,commons,dependency-injection,expression,framework,http,javaee,javax,json,junit,language,logging,mvc,parser,specs,spring,standard,structures,testing,validation,web]",1
"[amazon,analysis,analyzer,annotations,aop,apache,api,aspect,aws,base64,binding,bridge,cli,client,cloud,codec,codehaus,collections,commons,compression,computing,container,database,dependency-injection,diff,driver,eclipse,encoding,encryption,engine,framework,ftp,full-text,generator,google,groovy,hazelcast,html,index,indexing,io,javax,jaxrs,jdbc,jetty,jmx,json,junit,jvm,language,logging,lucene,mail,matching,math,mock,mocking,mysql,netty,network,parser,patch,persistence,pool,pooling,provider,rest,runtime,sdk,search,server,servlet,slf4j,socket,solr,specs,spring,sql,standard,streaming,structures,support,template,testing,transaction,validation,webapp,webserver,webservice,xml]",1
"[annotations,apache,api,assertion,authentication,avro,broker,bytecode,cache,client,cloud,cluster,codec,collections,communication,distributed,dns,eclipse,github,grpc,io,javax,json,jwt,netty,network,protocol,quality,reactive,remoting,rpc,runtime,salesforce,security,serialization,server,service,servlet,socket,specs,spring,standard,starter,structures,stub,web,webservice,websocket]",1
"[apache,api,authentication,bridge,chart,client,commons,config,connector,data,database,dependency-injection,driver,eclipse,embedded,encryption,framework,google,grpc,io,jpa,json,junit,jwt,logging,mock,mocking,mongodb,mysql,netty,network,oauth,persistence,plugin,postgresql,processor,protocol,recorder,redis,rpc,rules,sdk,security,serialization,server,slf4j,socket,spring,sql,starter,streaming,stub,support,testing,transaction,visualization,web,websocket]",1
"[apache,api,binding,cache,client,google,http,i18n,json,junit,logging,mock,mocking,slf4j,testing]",1
"[accumulo,amazon,analysis,annotations,ant,apache,api,authentication,avro,aws,base64,beans,benchmark,bigdata,bridge,broker,build,build-system,bundle,cache,cli,client,cloud,cluster,codec,codehaus,collections,column,command,command-line,commons,compatibility,compiler,compression,concurrency,config,console,container,coordination,cron,csv,data,database,date,dependency-injection,directory,discovery,disruptor,distributed,doc,driver,eclipse,embedded,encoding,encryption,engine,execution,expression,extension,external,file-system,filtering,framework,generator,github,google,groovy,hadoop,hbase,htmlunit,http,io,javax,jdbc,jetty,jms,json,jsp,junit,jvm,kafka,language,library,logging,management,managment,mapreduce,matching,math,maven,message,metadata,metrics,mock,mocking,module,monitoring,mvc,mysql,netty,network,nosql,parallel,parquet,parser,performance,plugin,pool,postgresql,process,protocol,proxy,query,queue,reflection,registry,reporter,rpc,runner,runtime,scala,scheduling,security,serialization,server,service,servlet,slf4j,socket,spark,specs,spring,sql,standard,storage,streaming,structures,tabular,template,terminal,testing,text,thrift,time,tools,tracing,validation,web,webapp,webserver,webservice,xml,yarn,zookeeper]",1
"[android,google,gwt,json,junit,testing,web-framework]",1
"[annotations,apache,api,authentication,base64,benchmark,binding,bridge,client,clojure,codec,collections,commons,compression,connector,css,database,date,driver,eclipse,encoder,encoding,encryption,engine,excel,generator,github,google,html,http,io,javascript,javax,jdbc,jetty,json,jvm,language,logging,mime,mock,mocking,module,mysql,oauth,parser,performance,postgresql,python,rdf,runtime,scripting,semantic,server,service,servlet,slf4j,specs,spreadsheet,sql,sqlite,standard,structures,styles,template,testing,testng,text,time,upload,validation,web,webapp,webserver,xml]",1
"[client,collections,compression,cryptography,google,pdf,structures,webservice]",1
"[android,compiler,dependency-injection,logging,slf4j]",1
"[api,example,junit,logging,native,slf4j,testing]",1
"[amazon,analysis,annotations,aws,bytecode,cli,client,database,defect,dynamodb,embedded,google,io,library,matching,metadata,parser,sdk,sql,testing,webservice,xml]",1
"[api,database,embedded,graphql,javax,junit,logging,servlet,slf4j,specs,sql,standard,testing]",1
"[analysis,apache,api,bridge,commons,encryption,font,hibernate,image,io,javax,junit,logging,matching,metadata,mock,mocking,model,persistence,slf4j,specs,standard,testing,validation,writer]",1
"[api,appengine,bridge,cloud,computing,dependency-injection,google,gwt,hibernate,javax,junit,logging,persistence,sdk,slf4j,specs,standard,stub,testing,ui,validation]",1
"[apache,api,benchmark,charts,codec,engine,generator,google,graphics,html,i18n,ibm,javascript,junit,jvm,language,library,logging,markdown,model,parser,pdf,performance,scripting,slf4j,support,svg,template,testing,time,validation,visualization,yaml]",1
"[cli,command-line,functional,github,google,io,json,junit,logging,mock,mocking,parser,slf4j,testing]",1
"[testing,testng]",2
"[junit,matching,testing]",4
"[admin,agent,amqp,annotations,apache,api,binding,bridge,buffer,builder,client,codec,commons,container,dns,eclipse,engine,expression,github,google,hibernate,http,interface,io,javax,jaxrs,jboss,jms,json,junit,kubernetes,language,launcher,logging,matching,math,mock,mocking,model,module,mqtt,native,netty,network,persistence,platform,plugin,processor,prometheus,protocol,provider,proxy,queue,rest,selenium,server,service,slf4j,socket,specs,standard,testing,transport,validation,vertx,web,xml,yaml]",1
"[api,base64,bridge,codec,encoding,github,io,json,junit,logging,native,parser,runtime,slf4j,testing]",1
"[annotations,apache,api,beans,build,build-system,client,commons,connector,database,driver,embedded,engine,excel,hsql,ibm,jdbc,json,junit,logging,maven,model,mysql,plugin,pool,postgresql,reflection,schema,slf4j,spreadsheet,sql,sqlite,template,testing,tools]",1
"[analysis,annotations,apache,api,assertion,base64,bridge,charts,cli,clojure,codec,collections,command-line,commons,compression,csv,database,dependency-injection,encoding,example,expression,extension,geo,github,google,graphics,grpc,hibernate,hsql,io,javax,jdbc,json,junit,language,library,logging,match,matching,math,matrix,mock,mocking,native,network,opengl,parser,persistence,processor,protocol,quality,reader,rpc,serialization,slf4j,spatial,specs,sql,ssh,standard,structures,tabular,testing,text,ui,validation,vector,visualization,xml]",1
"[apache,api,binding,client,github,http,io,jaxrs,json,mocking,parser,provider,rest,schema,swagger,testing,testng,tools,validation,yaml]",1
